gameId,gameName,date,teamA_code,teamB_code,period,timeRemaining,scoreA,scoreB,orgId,teamCode,personId,firstName,lastName,uniformNumber,actionCode,actionText,made,pts,shotType,x,y
125523,29454-A-3,,COL,URU,Q2,1:45,29,37,155,URU,407401,Lucas,Orozco,22,P3,3pt jump shot made,1,3,3PT,267,36
125523,29454-A-3,,COL,URU,Q2,1:16,29,37,155,URU,407501,Facundo,Izuibejeres,5,P3,3pt step back jump shot missed,0,3,3PT,228,162
125523,29454-A-3,,COL,URU,Q2,1:05,29,40,155,URU,375744,Manuel,Pastrana,4,P3,3pt jump shot made,1,3,3PT,217,158
125523,29454-A-3,,COL,URU,Q2,0:48,32,40,40,COL,332119,Andres,Hernandez,24,P3,3pt pullup jump shot made,1,3,3PT,133,165
125523,29454-A-3,,COL,URU,Q2,0:10,32,40,40,COL,409484,Ezekiel,Suarez,8,P2,2pt jump shot missed,0,2,2PT,173,17
125523,29454-A-3,,COL,URU,Q2,0:03,32,40,155,URU,375744,Manuel,Pastrana,4,P3,3pt jump shot missed,0,3,3PT,267,69
125523,29454-A-3,,COL,URU,Q2,0:00,32,42,155,URU,329851,Nicolas,Testa,11,P2,"2PtsFG inside right, jump shot made",1,2,2PT,206,61
125523,29454-A-3,,COL,URU,Q3,9:52,32,42,40,COL,332119,Andres,Hernandez,24,P3,3pt jump shot from center missed,0,3,3PT,143,205
125523,29454-A-3,,COL,URU,Q3,9:40,32,42,40,COL,332119,Andres,Hernandez,24,P2,2pt fadeaway jump shot missed,0,2,2PT,81,64
125523,29454-A-3,,COL,URU,Q3,9:14,32,44,155,URU,375744,Manuel,Pastrana,4,P2,2pt fadeaway jump shot made,1,2,2PT,175,59
125523,29454-A-3,,COL,URU,Q3,8:59,32,44,40,COL,409484,Ezekiel,Suarez,8,P3,3pt jump shot missed,0,3,3PT,233,152
125523,29454-A-3,,COL,URU,Q3,8:15,32,44,40,COL,379759,Matthew,Bernal,7,P2,"2PtsFG under the basket, points after turnover, layup missed",0,2,2PT,140,48
125523,29454-A-3,,COL,URU,Q3,8:07,32,44,40,COL,332119,Andres,Hernandez,24,P2,layup missed,0,2,2PT,121,55
125523,29454-A-3,,COL,URU,Q3,7:51,32,44,155,URU,407647,Gabriel,Fata,19,P3,3pt jump shot missed,0,3,3PT,43,149
125523,29454-A-3,,COL,URU,Q3,7:43,33,44,40,COL,379759,Matthew,Bernal,7,FT,1st of 2 free throws made,1,1,FT,0,0
125523,29454-A-3,,COL,URU,Q3,7:43,33,44,40,COL,379759,Matthew,Bernal,7,FT,2nd of 2 free throws missed,0,1,FT,0,0
125523,29454-A-3,,COL,URU,Q3,7:23,33,44,40,COL,409484,Ezekiel,Suarez,8,P2,"2PtsFG under the basket, points after turnover, layup missed",0,2,2PT,134,20
125523,29454-A-3,,COL,URU,Q3,7:04,33,44,40,COL,409484,Ezekiel,Suarez,8,P2,"2PtsFG inside center, points after turnover, jump shot missed",0,2,2PT,98,108
125523,29454-A-3,,COL,URU,Q3,6:38,33,44,40,COL,409477,Yansem,Caicedo,14,P2,layup missed,0,2,2PT,168,31
125523,29454-A-3,,COL,URU,Q3,6:31,34,44,40,COL,409484,Ezekiel,Suarez,8,FT,1st of 3 free throws made,1,1,FT,0,0
125523,29454-A-3,,COL,URU,Q3,6:31,35,44,40,COL,409484,Ezekiel,Suarez,8,FT,2nd of 3 free throws made,1,1,FT,0,0
125523,29454-A-3,,COL,URU,Q3,6:31,36,44,40,COL,409484,Ezekiel,Suarez,8,FT,3rd of 3 free throws made,1,1,FT,0,0
125523,29454-A-3,,COL,URU,Q3,6:14,36,44,155,URU,329851,Nicolas,Testa,11,P3,3pt jump shot missed,0,3,3PT,233,144
125523,29454-A-3,,COL,URU,Q3,6:10,36,44,155,URU,375744,Manuel,Pastrana,4,P3,3pt jump shot missed,0,3,3PT,44,146
125523,29454-A-3,,COL,URU,Q3,6:08,36,45,155,URU,329851,Nicolas,Testa,11,FT,1st of 2 free throws made,1,1,FT,0,0
125523,29454-A-3,,COL,URU,Q3,6:08,36,46,155,URU,329851,Nicolas,Testa,11,FT,2nd of 2 free throws made,1,1,FT,0,0
125523,29454-A-3,,COL,URU,Q3,5:47,38,46,40,COL,379759,Matthew,Bernal,7,P2,2pt fadeaway jump shot made,1,2,2PT,136,64
125523,29454-A-3,,COL,URU,Q3,5:36,38,48,155,URU,407936,Lautaro,Gomez,10,P2,"2PtsFG under the basket, layup made",1,2,2PT,145,30
125523,29454-A-3,,COL,URU,Q3,5:22,38,48,40,COL,409478,Salomon,Brown,6,P2,"2PtsFG under the basket, layup missed",0,2,2PT,133,25
125523,29454-A-3,,COL,URU,Q3,5:14,38,51,155,URU,329851,Nicolas,Testa,11,P3,3pt jump shot made,1,3,3PT,22,101
125523,29454-A-3,,COL,URU,Q3,5:01,38,51,40,COL,409477,Yansem,Caicedo,14,P3,3pt jump shot missed,0,3,3PT,258,101
125523,29454-A-3,,COL,URU,Q3,4:53,38,51,155,URU,375744,Manuel,Pastrana,4,P3,3pt jump shot missed,0,3,3PT,37,129
125523,29454-A-3,,COL,URU,Q3,4:49,38,51,155,URU,407936,Lautaro,Gomez,10,P2,"2PtsFG under the basket, layup missed",0,2,2PT,142,31
125523,29454-A-3,,COL,URU,Q3,4:42,38,51,155,URU,375744,Manuel,Pastrana,4,P3,3pt jump shot missed,0,3,3PT,32,132
125523,29454-A-3,,COL,URU,Q3,4:13,38,51,155,URU,407936,Lautaro,Gomez,10,P2,"2PtsFG under the basket, points after turnover, layup missed",0,2,2PT,130,36
125523,29454-A-3,,COL,URU,Q3,4:04,38,51,40,COL,379759,Matthew,Bernal,7,P3,3pt jump shot missed,0,3,3PT,253,118
125523,29454-A-3,,COL,URU,Q3,3:59,38,51,40,COL,379442,Angel,Orozco,83,P2,"2PtsFG under the basket, layup missed",0,2,2PT,126,25
125523,29454-A-3,,COL,URU,Q3,3:44,38,54,155,URU,329851,Nicolas,Testa,11,P3,3pt jump shot made,1,3,3PT,248,130
125523,29454-A-3,,COL,URU,Q3,3:20,38,57,155,URU,407501,Facundo,Izuibejeres,5,P3,3pt jump shot made,1,3,3PT,78,160
125523,29454-A-3,,COL,URU,Q3,3:00,38,57,40,COL,379442,Angel,Orozco,83,P2,"2PtsFG under the basket, hook shot missed",0,2,2PT,134,38
125523,29454-A-3,,COL,URU,Q3,2:31,41,57,40,COL,400857,Leonardo,Restrepo,5,P3,3pt step back jump shot made,1,3,3PT,195,165
125523,29454-A-3,,COL,URU,Q3,2:09,41,57,155,URU,329851,Nicolas,Testa,11,FT,1st of 2 free throws missed,0,1,FT,0,0
125523,29454-A-3,,COL,URU,Q3,2:09,41,58,155,URU,329851,Nicolas,Testa,11,FT,2nd of 2 free throws made,1,1,FT,0,0
125523,29454-A-3,,COL,URU,Q3,1:49,41,58,40,COL,409480,Santiago,Rios,32,P3,3pt jump shot missed,0,3,3PT,30,133
125523,29454-A-3,,COL,URU,Q3,1:31,41,58,155,URU,407501,Facundo,Izuibejeres,5,P3,3pt jump shot missed,0,3,3PT,236,146
125523,29454-A-3,,COL,URU,Q3,1:13,41,58,40,COL,409477,Yansem,Caicedo,14,P2,layup missed,0,2,2PT,152,61
125523,29454-A-3,,COL,URU,Q3,0:59,41,58,155,URU,407401,Lucas,Orozco,22,P2,"2PtsFG under the basket, layup missed",0,2,2PT,142,21
125523,29454-A-3,,COL,URU,Q3,0:55,41,60,155,URU,375722,Valentino,Ramírez,13,P2,"2PtsFG under the basket, layup made",1,2,2PT,151,23
125523,29454-A-3,,COL,URU,Q3,0:44,41,60,40,COL,409482,Alejandro,Sanchez,4,P3,3pt jump shot missed,0,3,3PT,30,126
125523,29454-A-3,,COL,URU,Q3,0:25,41,61,155,URU,375722,Valentino,Ramírez,13,FT,1st of 2 free throws made,1,1,FT,0,0
125523,29454-A-3,,COL,URU,Q3,0:25,41,62,155,URU,375722,Valentino,Ramírez,13,FT,2nd of 2 free throws made,1,1,FT,0,0
125523,29454-A-3,,COL,URU,Q3,0:04,44,62,40,COL,409477,Yansem,Caicedo,14,P3,3pt pullup jump shot made,1,3,3PT,213,157
125523,29454-A-3,,COL,URU,Q4,9:47,44,64,155,URU,375722,Valentino,Ramírez,13,P2,"2PtsFG under the basket, dunk made",1,2,2PT,149,31
125523,29454-A-3,,COL,URU,Q4,9:20,44,64,155,URU,407647,Gabriel,Fata,19,P2,2pt driving layup missed,0,2,2PT,111,24
125523,29454-A-3,,COL,URU,Q4,9:13,44,64,40,COL,409477,Yansem,Caicedo,14,P2,"2PtsFG under the basket, layup missed",0,2,2PT,147,25
125523,29454-A-3,,COL,URU,Q4,8:58,44,66,155,URU,329851,Nicolas,Testa,11,P2,2pt driving layup made,1,2,2PT,135,16
125523,29454-A-3,,COL,URU,Q4,8:38,44,66,40,COL,409481,Andres,Mateus,10,P2,layup missed,0,2,2PT,122,47
125523,29454-A-3,,COL,URU,Q4,8:32,44,69,155,URU,408046,Tomas,Abal,0,P3,3pt jump shot made,1,3,3PT,247,114
125523,29454-A-3,,COL,URU,Q4,8:06,44,69,40,COL,379759,Matthew,Bernal,7,P3,3pt jump shot missed,0,3,3PT,4,49
125523,29454-A-3,,COL,URU,Q4,7:34,45,69,40,COL,409484,Ezekiel,Suarez,8,FT,1st of 2 free throws made,1,1,FT,0,0
125523,29454-A-3,,COL,URU,Q4,7:34,46,69,40,COL,409484,Ezekiel,Suarez,8,FT,2nd of 2 free throws made,1,1,FT,0,0
125523,29454-A-3,,COL,URU,Q4,7:21,46,69,155,URU,408046,Tomas,Abal,0,P3,3pt jump shot missed,0,3,3PT,243,134
125523,29454-A-3,,COL,URU,Q4,7:10,49,69,40,COL,400857,Leonardo,Restrepo,5,P3,3pt jump shot made,1,3,3PT,29,128
125523,29454-A-3,,COL,URU,Q4,6:54,49,69,155,URU,408046,Tomas,Abal,0,P3,3pt jump shot missed,0,3,3PT,12,53
125523,29454-A-3,,COL,URU,Q4,6:50,49,71,155,URU,408046,Tomas,Abal,0,P2,"2PtsFG inside paint, alley oop lay-up made",1,2,2PT,122,11
125523,29454-A-3,,COL,URU,Q4,6:38,51,71,40,COL,379759,Matthew,Bernal,7,P2,"2PtsFG under the basket, fadeaway jump shot made",1,2,2PT,155,43
125523,29454-A-3,,COL,URU,Q4,6:21,51,71,155,URU,375722,Valentino,Ramírez,13,P3,3pt jump shot missed,0,3,3PT,38,145
125523,29454-A-3,,COL,URU,Q4,6:15,51,73,155,URU,408046,Tomas,Abal,0,P2,layup made,1,2,2PT,168,12
125523,29454-A-3,,COL,URU,Q4,5:58,52,73,40,COL,409484,Ezekiel,Suarez,8,FT,1st of 2 free throws made,1,1,FT,0,0
125523,29454-A-3,,COL,URU,Q4,5:58,52,73,40,COL,409484,Ezekiel,Suarez,8,FT,2nd of 2 free throws missed,0,1,FT,0,0
125523,29454-A-3,,COL,URU,Q4,5:40,52,73,155,URU,375744,Manuel,Pastrana,4,P3,3pt step back jump shot missed,0,3,3PT,43,134
125523,29454-A-3,,COL,URU,Q4,5:30,52,73,40,COL,400857,Leonardo,Restrepo,5,P3,3pt jump shot missed,0,3,3PT,63,168
125523,29454-A-3,,COL,URU,Q4,5:19,52,73,155,URU,375744,Manuel,Pastrana,4,P2,"2PtsFG under the basket, layup missed",0,2,2PT,144,36
125523,29454-A-3,,COL,URU,Q4,5:01,52,73,40,COL,409480,Santiago,Rios,32,P3,3pt jump shot missed,0,3,3PT,42,136
125523,29454-A-3,,COL,URU,Q4,4:51,52,73,40,COL,409484,Ezekiel,Suarez,8,P3,3pt jump shot missed,0,3,3PT,232,146
125523,29454-A-3,,COL,URU,Q4,4:42,52,75,155,URU,407936,Lautaro,Gomez,10,P2,"2PtsFG under the basket, reverse lay-up made",1,2,2PT,153,33
125523,29454-A-3,,COL,URU,Q4,4:20,52,75,40,COL,409482,Alejandro,Sanchez,4,P3,3pt jump shot missed,0,3,3PT,9,20
125523,29454-A-3,,COL,URU,Q4,4:08,52,75,155,URU,324131,Federico,Cruz,8,P2,"2PtsFG under the basket, layup missed",0,2,2PT,159,33
125523,29454-A-3,,COL,URU,Q4,3:50,55,75,40,COL,400857,Leonardo,Restrepo,5,P3,3pt fadeaway jump shot made,1,3,3PT,43,130
125523,29454-A-3,,COL,URU,Q4,3:27,55,77,155,URU,324131,Federico,Cruz,8,P2,"2PtsFG under the basket, layup made",1,2,2PT,138,19
125523,29454-A-3,,COL,URU,Q4,3:16,55,79,155,URU,324131,Federico,Cruz,8,P2,"2PtsFG under the basket, points from fastbreak + after turnover, layup made",1,2,2PT,145,25
125523,29454-A-3,,COL,URU,Q4,2:54,55,81,155,URU,324131,Federico,Cruz,8,P2,"2PtsFG under the basket, points from fastbreak + after turnover, layup made",1,2,2PT,149,30
125523,29454-A-3,,COL,URU,Q4,2:36,56,81,40,COL,409482,Alejandro,Sanchez,4,FT,1st of 2 free throws made,1,1,FT,0,0
125523,29454-A-3,,COL,URU,Q4,2:36,56,81,40,COL,409482,Alejandro,Sanchez,4,FT,2nd of 2 free throws missed,0,1,FT,0,0
125523,29454-A-3,,COL,URU,Q4,2:25,59,81,40,COL,332119,Andres,Hernandez,24,P3,3pt jump shot made,1,3,3PT,17,123
125523,29454-A-3,,COL,URU,Q4,2:09,59,81,155,URU,407935,Gabriel,Venet,15,P2,"2PtsFG under the basket, layup missed",0,2,2PT,123,19
125523,29454-A-3,,COL,URU,Q4,2:01,61,81,40,COL,409484,Ezekiel,Suarez,8,P2,"2PtsFG inside paint, fast break, reverse lay-up made",1,2,2PT,127,12
125523,29454-A-3,,COL,URU,Q4,1:31,61,81,40,COL,409482,Alejandro,Sanchez,4,P2,2pt fadeaway jump shot missed,0,2,2PT,57,31
125523,29454-A-3,,COL,URU,Q4,1:22,61,83,155,URU,407935,Gabriel,Venet,15,P2,2pt driving layup made,1,2,2PT,162,15
125523,29454-A-3,,COL,URU,Q4,0:48,61,83,155,URU,407638,Juan,Guzzetti,29,P2,"2PtsFG inside right wing, points after turnover, jump shot missed",0,2,2PT,204,33
125523,29454-A-3,,COL,URU,Q4,0:43,61,83,155,URU,407401,Lucas,Orozco,22,P3,3pt jump shot missed,0,3,3PT,262,101
125523,29454-A-3,,COL,URU,Q4,0:43,61,83,40,COL,379442,Angel,Orozco,83,FT,1st of 2 free throws missed,0,1,FT,0,0
125523,29454-A-3,,COL,URU,Q4,0:43,61,83,40,COL,379442,Angel,Orozco,83,FT,2nd of 2 free throws missed,0,1,FT,0,0
125523,29454-A-3,,COL,URU,Q4,0:07,61,83,40,COL,409483,Julian,Betancurt,59,P2,"2PtsFG under the basket, points after turnover, layup missed",0,2,2PT,118,26
125524,29454-A-4,,ARG,ECU,Q1,9:51,0,0,14,ARG,408871,Manuel,Hernandez,4,P3,3pt jump shot missed,0,3,3PT,11,20
125524,29454-A-4,,ARG,ECU,Q1,9:48,0,2,52,ECU,379507,Juan,Castillo,2,P2,2pt pullup jump shot made,1,2,2PT,198,102
125524,29454-A-4,,ARG,ECU,Q1,9:40,0,2,14,ARG,409151,Santiago,Pettinaroli,14,P2,layup missed,0,2,2PT,119,9
125524,29454-A-4,,ARG,ECU,Q1,9:37,2,2,14,ARG,409151,Santiago,Pettinaroli,14,P2,"2PtsFG under the basket, layup made",1,2,2PT,141,20
125524,29454-A-4,,ARG,ECU,Q1,9:09,2,2,52,ECU,409013,José,Daza,7,P2,layup missed,0,2,2PT,124,74
125524,29454-A-4,,ARG,ECU,Q1,9:01,2,2,14,ARG,408871,Manuel,Hernandez,4,P3,3pt jump shot missed,0,3,3PT,272,46
125524,29454-A-4,,ARG,ECU,Q1,8:52,5,2,14,ARG,408871,Manuel,Hernandez,4,P3,3pt jump shot made,1,3,3PT,9,30
125524,29454-A-4,,ARG,ECU,Q1,8:27,5,5,52,ECU,379770,Adair,Quiñonez,23,P3,3pt jump shot made,1,3,3PT,271,19
125524,29454-A-4,,ARG,ECU,Q1,8:02,5,5,14,ARG,408871,Manuel,Hernandez,4,P3,3pt jump shot missed,0,3,3PT,11,48
125524,29454-A-4,,ARG,ECU,Q1,7:53,5,7,52,ECU,379507,Juan,Castillo,2,P2,2pt pullup jump shot made,1,2,2PT,80,86
125524,29454-A-4,,ARG,ECU,Q1,7:40,5,7,14,ARG,408870,Gonzalo,Aman,8,P2,"2PtsFG under the basket, layup missed",0,2,2PT,126,37
125524,29454-A-4,,ARG,ECU,Q1,7:24,6,7,14,ARG,408870,Gonzalo,Aman,8,FT,1st of 2 free throws made,1,1,FT,0,0
125524,29454-A-4,,ARG,ECU,Q1,7:24,7,7,14,ARG,408870,Gonzalo,Aman,8,FT,2nd of 2 free throws made,1,1,FT,0,0
125524,29454-A-4,,ARG,ECU,Q1,6:59,7,7,52,ECU,409169,Felipe,Noboa,14,P3,3pt jump shot missed,0,3,3PT,267,49
125524,29454-A-4,,ARG,ECU,Q1,6:35,7,7,14,ARG,355917,Facundo,Cornalis,5,P3,3pt jump shot missed,0,3,3PT,221,150
125524,29454-A-4,,ARG,ECU,Q1,6:00,7,7,14,ARG,409151,Santiago,Pettinaroli,14,P2,"2PtsFG under the basket, points after turnover, hook shot missed",0,2,2PT,139,27
125524,29454-A-4,,ARG,ECU,Q1,5:55,9,7,14,ARG,362126,Benjamin,Pettovello,2,P2,"2PtsFG under the basket, points from second chance + after turnover, layup made",1,2,2PT,153,36
125524,29454-A-4,,ARG,ECU,Q1,5:54,10,7,14,ARG,362126,Benjamin,Pettovello,2,FT,1st of 1 free throw made,1,1,FT,0,0
125524,29454-A-4,,ARG,ECU,Q1,5:37,12,7,14,ARG,408870,Gonzalo,Aman,8,P2,"2PtsFG under the basket, points after turnover, driving layup made",1,2,2PT,161,18
125524,29454-A-4,,ARG,ECU,Q1,5:18,12,10,52,ECU,409169,Felipe,Noboa,14,P3,3pt jump shot made,1,3,3PT,270,35
125524,29454-A-4,,ARG,ECU,Q1,5:07,12,10,14,ARG,408870,Gonzalo,Aman,8,P2,"2PtsFG under the basket, layup missed",0,2,2PT,153,31
125524,29454-A-4,,ARG,ECU,Q1,4:52,12,10,52,ECU,379769,Jahir,Mina,13,P3,3pt jump shot missed,0,3,3PT,34,115
125524,29454-A-4,,ARG,ECU,Q1,4:34,15,10,14,ARG,362126,Benjamin,Pettovello,2,P3,3pt jump shot from center made,1,3,3PT,133,173
125524,29454-A-4,,ARG,ECU,Q1,4:03,18,10,14,ARG,408871,Manuel,Hernandez,4,P3,3pt jump shot made,1,3,3PT,271,28
125524,29454-A-4,,ARG,ECU,Q1,3:50,20,10,14,ARG,408857,Joaquin,Caumo,10,P2,"2PtsFG inside paint, points from fastbreak + after turnover, layup made",1,2,2PT,144,13
125524,29454-A-4,,ARG,ECU,Q1,3:36,20,13,52,ECU,379507,Juan,Castillo,2,P3,3pt pullup jump shot made,1,3,3PT,118,178
125524,29454-A-4,,ARG,ECU,Q1,3:09,20,13,14,ARG,409151,Santiago,Pettinaroli,14,P3,3pt jump shot missed,0,3,3PT,41,136
125524,29454-A-4,,ARG,ECU,Q1,2:55,20,13,52,ECU,379769,Jahir,Mina,13,P3,3pt jump shot missed,0,3,3PT,255,123
125524,29454-A-4,,ARG,ECU,Q1,2:38,23,13,14,ARG,409151,Santiago,Pettinaroli,14,P3,3pt jump shot made,1,3,3PT,253,114
125524,29454-A-4,,ARG,ECU,Q1,2:18,23,13,52,ECU,379500,Alhan,Zambrano,10,P3,3pt jump shot missed,0,3,3PT,251,153
125524,29454-A-4,,ARG,ECU,Q1,2:10,23,13,14,ARG,409023,Joaquin,Celiz,9,P2,"2PtsFG under the basket, layup missed",0,2,2PT,129,38
125524,29454-A-4,,ARG,ECU,Q1,1:43,24,13,14,ARG,409151,Santiago,Pettinaroli,14,FT,Free throw made 1 of 2,1,1,FT,0,0
125524,29454-A-4,,ARG,ECU,Q1,1:43,25,13,14,ARG,409151,Santiago,Pettinaroli,14,FT,Free throw made 2 of 2,1,1,FT,0,0
125524,29454-A-4,,ARG,ECU,Q1,1:31,25,13,52,ECU,409167,Ismael,Ibarra,15,P2,"2PtsFG under the basket, alley oop lay-up missed",0,2,2PT,156,29
125524,29454-A-4,,ARG,ECU,Q1,1:24,27,13,14,ARG,409023,Joaquin,Celiz,9,P2,2pt pullup jump shot made,1,2,2PT,136,137
125524,29454-A-4,,ARG,ECU,Q1,0:41,29,13,14,ARG,409023,Joaquin,Celiz,9,P2,"2PtsFG inside left, points after turnover, jump shot made",1,2,2PT,63,89
125524,29454-A-4,,ARG,ECU,Q1,0:22,29,14,52,ECU,379500,Alhan,Zambrano,10,FT,1st of 3 free throws made,1,1,FT,0,0
125524,29454-A-4,,ARG,ECU,Q1,0:22,29,15,52,ECU,379500,Alhan,Zambrano,10,FT,2nd of 3 free throws made,1,1,FT,0,0
125524,29454-A-4,,ARG,ECU,Q1,0:22,29,16,52,ECU,379500,Alhan,Zambrano,10,FT,3rd of 3 free throws made,1,1,FT,0,0
125524,29454-A-4,,ARG,ECU,Q1,0:02,29,16,14,ARG,408872,Bautista,Gobetti,6,P3,3pt jump shot missed,0,3,3PT,10,32
125524,29454-A-4,,ARG,ECU,Q2,9:55,31,16,14,ARG,409174,Juan,Marquez,15,P2,"2PtsFG inside paint, points from fastbreak + after turnover, layup made",1,2,2PT,156,13
125524,29454-A-4,,ARG,ECU,Q2,9:29,31,18,52,ECU,379506,Jeremy,Corozo,32,P2,"2PtsFG under the basket, layup made",1,2,2PT,153,20
125524,29454-A-4,,ARG,ECU,Q2,9:10,34,18,14,ARG,408857,Joaquin,Caumo,10,P3,3pt jump shot made,1,3,3PT,55,144
125524,29454-A-4,,ARG,ECU,Q2,8:59,34,18,52,ECU,409168,Deivis,Reyes,33,P3,3pt jump shot missed,0,3,3PT,219,160
125524,29454-A-4,,ARG,ECU,Q2,8:48,35,18,14,ARG,409174,Juan,Marquez,15,FT,1st of 2 free throws made,1,1,FT,0,0
125524,29454-A-4,,ARG,ECU,Q2,8:48,35,18,14,ARG,409174,Juan,Marquez,15,FT,2nd of 2 free throws missed,0,1,FT,0,0
125524,29454-A-4,,ARG,ECU,Q2,8:31,36,18,14,ARG,408872,Bautista,Gobetti,6,FT,Free throw made 1 of 2,1,1,FT,0,0
125524,29454-A-4,,ARG,ECU,Q2,8:31,37,18,14,ARG,408872,Bautista,Gobetti,6,FT,Free throw made 2 of 2,1,1,FT,0,0
125524,29454-A-4,,ARG,ECU,Q2,8:08,40,18,14,ARG,408857,Joaquin,Caumo,10,P3,"3PtsFG outside left wing, points from fastbreak + after turnover, jump shot made",1,3,3PT,8,18
125524,29454-A-4,,ARG,ECU,Q2,7:43,40,18,52,ECU,409013,José,Daza,7,P2,"2PtsFG under the basket, layup missed",0,2,2PT,138,43
125524,29454-A-4,,ARG,ECU,Q2,7:37,42,18,14,ARG,408872,Bautista,Gobetti,6,P2,"2PtsFG under the basket, fast break, eurostep made",1,2,2PT,136,29
125524,29454-A-4,,ARG,ECU,Q2,7:21,42,20,52,ECU,379507,Juan,Castillo,2,P2,"2PtsFG under the basket, layup made",1,2,2PT,130,35
125524,29454-A-4,,ARG,ECU,Q2,7:08,45,20,14,ARG,408857,Joaquin,Caumo,10,P3,3pt pullup jump shot made,1,3,3PT,73,151
125524,29454-A-4,,ARG,ECU,Q2,6:54,45,23,52,ECU,409161,Michael,Cevallos,1,P3,3pt jump shot from center made,1,3,3PT,141,186
125524,29454-A-4,,ARG,ECU,Q2,6:41,47,23,14,ARG,409023,Joaquin,Celiz,9,P2,"2PtsFG under the basket, driving layup made",1,2,2PT,154,22
125524,29454-A-4,,ARG,ECU,Q2,6:21,47,23,52,ECU,379507,Juan,Castillo,2,P2,layup missed,0,2,2PT,113,29
125524,29454-A-4,,ARG,ECU,Q2,6:18,47,26,52,ECU,379507,Juan,Castillo,2,P3,3pt fadeaway jump shot made,1,3,3PT,35,133
125524,29454-A-4,,ARG,ECU,Q2,5:59,49,26,14,ARG,408857,Joaquin,Caumo,10,P2,2pt floating jump shot made,1,2,2PT,104,112
125524,29454-A-4,,ARG,ECU,Q2,5:46,49,26,52,ECU,409169,Felipe,Noboa,14,P2,"2PtsFG under the basket, reverse lay-up missed",0,2,2PT,134,27
125524,29454-A-4,,ARG,ECU,Q2,5:35,52,26,14,ARG,408857,Joaquin,Caumo,10,P3,3pt jump shot made,1,3,3PT,38,137
125524,29454-A-4,,ARG,ECU,Q2,5:08,52,26,14,ARG,398746,Roman,Moravansky,11,P3,3pt jump shot missed,0,3,3PT,14,21
125524,29454-A-4,,ARG,ECU,Q2,5:05,52,26,14,ARG,398746,Roman,Moravansky,11,P2,"2PtsFG inside paint, points from second chance + after turnover, reverse lay-up missed",0,2,2PT,149,17
125524,29454-A-4,,ARG,ECU,Q2,4:58,52,26,52,ECU,379507,Juan,Castillo,2,P3,3pt jump shot missed,0,3,3PT,30,152
125524,29454-A-4,,ARG,ECU,Q2,4:30,53,26,14,ARG,408872,Bautista,Gobetti,6,FT,1st of 2 free throws made,1,1,FT,0,0
125524,29454-A-4,,ARG,ECU,Q2,4:30,54,26,14,ARG,408872,Bautista,Gobetti,6,FT,2nd of 2 free throws made,1,1,FT,0,0
125524,29454-A-4,,ARG,ECU,Q2,4:06,54,26,52,ECU,379500,Alhan,Zambrano,10,P3,3pt jump shot missed,0,3,3PT,62,191
125524,29454-A-4,,ARG,ECU,Q2,3:57,54,26,14,ARG,355917,Facundo,Cornalis,5,P3,3pt jump shot missed,0,3,3PT,50,154
125524,29454-A-4,,ARG,ECU,Q2,3:41,54,26,14,ARG,408872,Bautista,Gobetti,6,P3,3pt jump shot missed,0,3,3PT,27,114
125524,29454-A-4,,ARG,ECU,Q2,3:34,56,26,14,ARG,409021,Elias,Torrens,7,P2,"2PtsFG under the basket, points from second chance + after turnover, turnaround jump shot made",1,2,2PT,133,27
125524,29454-A-4,,ARG,ECU,Q2,3:34,57,26,14,ARG,409021,Elias,Torrens,7,FT,1st of 1 free throw made,1,1,FT,0,0
125524,29454-A-4,,ARG,ECU,Q2,3:13,59,26,14,ARG,409021,Elias,Torrens,7,P2,"2PtsFG under the basket, points after turnover, dunk made",1,2,2PT,136,27
125524,29454-A-4,,ARG,ECU,Q2,2:15,59,26,52,ECU,379769,Jahir,Mina,13,FT,1st of 2 free throws missed,0,1,FT,0,0
125524,29454-A-4,,ARG,ECU,Q2,2:15,59,27,52,ECU,379769,Jahir,Mina,13,FT,2nd of 2 free throws made,1,1,FT,0,0
125524,29454-A-4,,ARG,ECU,Q2,2:07,61,27,14,ARG,409021,Elias,Torrens,7,P2,"2PtsFG inside paint, fast break, reverse lay-up made",1,2,2PT,149,13
125524,29454-A-4,,ARG,ECU,Q2,1:53,61,27,52,ECU,379507,Juan,Castillo,2,P3,3pt jump shot missed,0,3,3PT,267,31
125524,29454-A-4,,ARG,ECU,Q2,1:43,61,27,14,ARG,408870,Gonzalo,Aman,8,P2,2pt jump shot missed,0,2,2PT,31,31
125524,29454-A-4,,ARG,ECU,Q2,1:40,63,27,14,ARG,408871,Manuel,Hernandez,4,P2,2pt jump shot made,1,2,2PT,149,83
125524,29454-A-4,,ARG,ECU,Q2,1:23,63,27,14,ARG,408871,Manuel,Hernandez,4,P2,"2PtsFG under the basket, points after turnover, layup missed",0,2,2PT,147,20
125524,29454-A-4,,ARG,ECU,Q2,1:16,66,27,14,ARG,408860,Mateo,Fessia,12,P3,3pt fadeaway jump shot made,1,3,3PT,9,30
125524,29454-A-4,,ARG,ECU,Q2,0:59,66,30,52,ECU,379507,Juan,Castillo,2,P3,3pt step back jump shot made,1,3,3PT,129,197
125524,29454-A-4,,ARG,ECU,Q2,0:40,66,30,14,ARG,408870,Gonzalo,Aman,8,P3,3pt fadeaway jump shot missed,0,3,3PT,59,151
