gameId,gameName,date,teamCode,teamName,orgId,personId,firstName,lastName,uniformNumber,isStarter,MIN,PTS,FG2M,FG2A,FG2P,FG3M,FG3A,FG3P,FTM,FTA,FTP,REB,DREB,OREB,AST,STL,BLK,BLKR,TO,PF,FD,PM,EFF
125524,29454-A-4,,ECU,Ecuador,52,379509,Lheyder,Vargas,48,0,10:14,2,1,1,100,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,-24,-3
125525,29454-A-5,,URU,Uruguay,155,408046,Tomas,Abal,0,0,21:0,17,1,1,100,4,7,57.1,3,3,100,1,1,0,3,1,0,0,1,3,2,9,18
125525,29454-A-5,,URU,Uruguay,155,375744,Manuel,Pastrana,4,0,12:57,17,2,4,50,4,5,80,1,2,50,2,2,0,0,4,0,0,1,0,1,11,18
125525,29454-A-5,,URU,Uruguay,155,407501,Facundo,Izuibejeres,5,1,7:15,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,3,1
125525,29454-A-5,,URU,Uruguay,155,324131,Federico,Cruz,8,0,16:40,9,3,7,42.9,1,1,100,0,0,0,5,5,0,2,1,0,0,1,0,1,14,12
125525,29454-A-5,,URU,Uruguay,155,407936,Lautaro,Gomez,10,1,17:55,7,2,4,50,0,1,0,3,3,100,5,3,2,0,1,0,0,0,1,3,1,10
125525,29454-A-5,,URU,Uruguay,155,329851,Nicolas,Testa,11,1,13:24,10,2,3,66.7,2,3,66.7,0,0,0,0,0,0,0,2,1,0,3,1,0,12,8
125525,29454-A-5,,URU,Uruguay,155,375722,Valentino,Ramírez,13,0,17:46,2,1,2,50,0,2,0,0,0,0,3,2,1,1,1,0,0,2,1,0,19,2
125525,29454-A-5,,URU,Uruguay,155,407935,Gabriel,Venet,15,0,15:10,7,3,4,75,0,2,0,1,2,50,2,2,0,2,0,0,0,3,1,5,2,4
125525,29454-A-5,,URU,Uruguay,155,407647,Gabriel,Fata,19,1,20:53,5,2,3,66.7,0,6,0,1,2,50,2,2,0,5,1,0,0,1,1,1,15,4
125525,29454-A-5,,URU,Uruguay,155,408047,Thiago,Michaelsson,21,0,22:34,1,0,6,0,0,1,0,1,2,50,2,0,2,3,1,0,0,0,1,2,12,-1
