gameId,gameName,date,teamCode,teamName,orgId,personId,firstName,lastName,uniformNumber,isStarter,MIN,PTS,FG2M,FG2A,FG2P,FG3M,FG3A,FG3P,FTM,FTA,FTP,REB,DREB,OREB,AST,STL,BLK,BLKR,TO,PF,FD,PM,EFF
130885,30373-B-1,,DOM,Dominican Republic,51,416805,Rayner,Montero,24,0,25:27,7,2,4,50,0,2,0,3,4,75,10,5,5,1,0,3,0,1,2,3,17,15
130885,30373-B-1,,DOM,Dominican Republic,51,384379,Luis,Valdez,12,0,8:0,2,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,1
130885,30373-B-1,,DOM,Dominican Republic,51,390926,Marlon,Martinez,10,1,19:38,14,4,4,100,2,4,50,0,0,0,2,2,0,4,2,0,0,1,0,0,23,19
130885,30373-B-1,,DOM,Dominican Republic,51,416899,Derek,Gomez,8,1,19:11,7,1,4,25,1,5,20,2,2,100,3,2,1,2,1,1,0,3,4,1,11,4
130885,30373-B-1,,DOM,Dominican Republic,51,416767,Angel,Parreño,7,0,5:27,2,1,2,50,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
130885,30373-B-1,,DOM,Dominican Republic,51,416771,Jack,Liz,5,0,15:24,9,2,3,66.7,1,1,100,2,4,50,4,3,1,2,4,0,0,2,0,2,7,14
130885,30373-B-1,,DOM,Dominican Republic,51,416898,Brayan,Camacho,4,0,18:16,14,2,2,100,2,3,66.7,4,4,100,0,0,0,1,1,0,0,1,2,2,11,14
130885,30373-B-1,,DOM,Dominican Republic,51,416768,Brayan,Santana,3,0,7:19,2,1,4,25,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,-4,3
130885,30373-B-1,,DOM,Dominican Republic,51,416914,Antonio,Pemberton,0,1,31:35,21,6,10,60,2,6,33.3,3,4,75,8,7,1,7,1,0,0,3,3,4,27,25
130885,30373-B-1,,PUR,Puerto Rico,125,319575,Felipe,Quinones,21,1,24:57,7,2,6,33.3,0,1,0,3,4,75,4,2,2,3,1,0,0,2,2,5,-14,7
130885,30373-B-1,,PUR,Puerto Rico,125,384042,Darell,Rodriguez,20,0,7:38,2,1,3,33.3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,-4,0
130885,30373-B-1,,PUR,Puerto Rico,125,416814,Lenuel,Narvaez,15,1,18:54,6,3,5,60,0,1,0,0,1,0,5,4,1,0,0,3,0,0,1,1,-26,10
130885,30373-B-1,,PUR,Puerto Rico,125,343131,James,Rivera,14,1,12:44,7,3,6,50,0,3,0,1,2,50,5,3,2,0,0,0,0,2,1,3,-20,3
130885,30373-B-1,,PUR,Puerto Rico,125,417164,Jomar,Bernard,13,1,21:15,10,2,8,25,0,3,0,6,8,75,6,4,2,0,1,1,0,4,3,5,-11,3
130885,30373-B-1,,PUR,Puerto Rico,125,416823,Derick,Salaberrios,12,0,17:56,10,5,7,71.4,0,1,0,0,0,0,6,4,2,1,2,0,0,2,2,0,-16,14
130885,30373-B-1,,PUR,Puerto Rico,125,416820,Jesus,Pizarro,11,0,11:3,0,0,1,0,0,1,0,0,0,0,4,2,2,0,1,0,0,0,0,0,-3,3
130885,30373-B-1,,PUR,Puerto Rico,125,343088,Davey,Candelaria,10,0,9:5,2,1,1,100,0,2,0,0,0,0,3,3,0,0,0,0,0,1,1,0,-8,2
130885,30373-B-1,,PUR,Puerto Rico,125,319586,Myles,Fuentes,3,1,25:6,9,1,5,20,2,5,40,1,2,50,3,1,2,1,0,0,0,2,1,1,-21,3
130885,30373-B-1,,PUR,Puerto Rico,125,416819,Derek,Pagan,2,0,13:28,2,1,2,50,0,3,0,0,0,0,3,2,1,0,0,0,0,1,1,0,1,0
130885,30373-B-1,,PUR,Puerto Rico,125,319576,Gustavo,Roca,1,0,16:22,3,1,4,25,0,4,0,1,4,25,4,2,2,6,1,0,0,5,2,2,-16,-1
130885,30373-B-1,,PUR,Puerto Rico,125,416822,Andrew,Rosario,0,0,21:32,13,2,4,50,3,8,37.5,0,1,0,3,2,1,1,3,0,0,1,4,0,-7,11
130884,30373-B-2,,VEN,Venezuela,158,416954,Leonardo,Benitez,30,0,12:6,0,0,3,0,0,0,0,0,2,0,2,2,0,1,1,0,0,1,3,3,-21,-2
130884,30373-B-2,,VEN,Venezuela,158,356334,Diego,Soto,26,1,13:22,4,1,7,14.3,0,1,0,2,3,66.7,1,1,0,1,2,0,0,3,2,3,-24,-3
130884,30373-B-2,,VEN,Venezuela,158,409358,Samuel,Niño,23,0,23:58,6,1,4,25,0,1,0,4,6,66.7,3,1,2,1,2,0,0,3,5,4,-32,3
130884,30373-B-2,,VEN,Venezuela,158,416968,Yeferson,Sanchez,21,0,12:31,4,2,3,66.7,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,-21,4
130884,30373-B-2,,VEN,Venezuela,158,409398,Isaac,Montero,20,0,8:25,2,1,2,50,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,-19,1
130884,30373-B-2,,VEN,Venezuela,158,378576,Williams,Anillo,18,0,22:15,4,1,5,20,0,2,0,2,2,100,2,1,1,0,1,0,0,2,2,3,-31,-1
130884,30373-B-2,,VEN,Venezuela,158,378577,Kevin,Gutierrez,14,1,18:31,7,2,4,50,1,3,33.3,0,0,0,3,2,1,3,0,0,0,0,1,0,-13,9
130884,30373-B-2,,VEN,Venezuela,158,409360,Juan,Perdomo,9,0,17:30,8,0,2,0,2,4,50,2,2,100,1,0,1,1,3,1,0,0,4,2,-22,10
130884,30373-B-2,,VEN,Venezuela,158,390925,Jose,Lara,7,1,23:37,9,3,7,42.9,1,5,20,0,0,0,3,2,1,0,1,0,0,2,1,0,-24,3
130884,30373-B-2,,VEN,Venezuela,158,378547,Bryan,Gomez,5,1,15:28,2,0,2,0,0,0,0,2,4,50,6,5,1,0,1,0,0,0,4,4,-20,5
130884,30373-B-2,,VEN,Venezuela,158,409363,Richard,Segovia,4,0,11:0,2,0,2,0,0,2,0,2,2,100,0,0,0,0,0,0,0,2,1,3,-25,-4
130884,30373-B-2,,VEN,Venezuela,158,378579,Deiker,Torres,2,1,21:18,3,0,1,0,1,2,50,0,0,0,1,1,0,2,0,0,0,2,1,0,-18,2
130884,30373-B-2,,CAN,Canada,34,415963,Emmanuel,Oko-Oboh,24,0,14:3,2,1,2,50,0,0,0,0,0,0,6,5,1,2,1,0,0,0,1,1,32,10
130884,30373-B-2,,CAN,Canada,34,271788,Mateo,Vigneault,22,0,14:58,6,1,2,50,1,1,100,1,2,50,4,1,3,2,0,0,0,1,0,1,19,9
130884,30373-B-2,,CAN,Canada,34,410952,Lyris,Robinson,21,1,19:29,19,2,4,50,4,5,80,3,5,60,0,0,0,1,3,0,0,0,2,3,35,18
130884,30373-B-2,,CAN,Canada,34,342309,Maxime,Meyer,15,1,18:6,13,6,9,66.7,0,0,0,1,2,50,11,9,2,6,4,1,0,1,2,3,22,30
130884,30373-B-2,,CAN,Canada,34,367540,Stefan,Ilic,12,1,19:27,8,2,4,50,0,0,0,4,4,100,7,6,1,0,1,1,0,1,2,3,19,14
130884,30373-B-2,,CAN,Canada,34,391168,Deng,Ngor,11,1,18:20,5,2,3,66.7,0,1,0,1,2,50,4,3,1,3,0,0,0,2,2,2,19,7
130884,30373-B-2,,CAN,Canada,34,391167,Nathan,Yambayamba,8,0,19:19,8,1,2,50,2,4,50,0,0,0,4,3,1,2,0,0,0,1,0,0,22,10
130884,30373-B-2,,CAN,Canada,34,415967,Kymani,Walters,6,0,9:6,5,2,2,100,0,1,0,1,1,100,1,1,0,0,0,0,0,3,5,1,15,2
130884,30373-B-2,,CAN,Canada,34,415968,Settimo,Yugu,5,0,15:7,7,0,0,0,1,1,100,4,6,66.7,3,2,1,4,0,0,0,1,3,3,27,11
130884,30373-B-2,,CAN,Canada,34,342682,Godson,Okokoh,4,0,16:46,9,1,1,100,1,3,33.3,4,8,50,3,2,1,0,0,0,0,0,2,4,17,6
130884,30373-B-2,,CAN,Canada,34,415966,Javion,Tyndale,3,1,21:15,15,5,7,71.4,0,3,0,5,7,71.4,2,2,0,5,1,0,0,1,1,5,30,15
130884,30373-B-2,,CAN,Canada,34,392260,Abdul-Malik,Olajuwon,2,0,14:4,8,4,5,80,0,3,0,0,0,0,5,5,0,0,1,1,0,3,2,0,13,8
130888,30373-B-3,,CAN,Canada,34,392260,Abdul-Malik,Olajuwon,2,0,7:15,4,2,2,100,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,3
130888,30373-B-3,,CAN,Canada,34,415966,Javion,Tyndale,3,1,22:17,11,3,9,33.3,1,3,33.3,2,6,33.3,3,2,1,6,1,0,0,2,3,3,20,7
130888,30373-B-3,,CAN,Canada,34,342682,Godson,Okokoh,4,1,19:6,12,3,7,42.9,0,2,0,6,10,60,7,4,3,1,1,2,0,0,1,5,7,13
130888,30373-B-3,,CAN,Canada,34,415968,Settimo,Yugu,5,0,20:2,10,3,4,75,0,0,0,4,6,66.7,3,2,1,2,1,1,0,2,0,4,10,12
130888,30373-B-3,,CAN,Canada,34,415967,Kymani,Walters,6,0,14:52,7,3,4,75,0,1,0,1,1,100,4,2,2,2,1,0,0,4,1,2,0,8
130888,30373-B-3,,CAN,Canada,34,391167,Nathan,Yambayamba,8,0,15:32,9,1,3,33.3,2,5,40,1,2,50,0,0,0,0,0,0,0,1,2,3,4,2
130888,30373-B-3,,CAN,Canada,34,391168,Deng,Ngor,11,1,21:40,14,3,3,100,2,4,50,2,2,100,6,6,0,1,0,1,0,1,1,1,23,19
130888,30373-B-3,,CAN,Canada,34,367540,Stefan,Ilic,12,0,14:55,2,1,4,25,0,0,0,0,0,0,7,4,3,1,1,0,0,2,1,1,-1,6
130888,30373-B-3,,CAN,Canada,34,342309,Maxime,Meyer,15,1,14:28,8,3,8,37.5,0,0,0,2,2,100,11,8,3,4,1,1,0,0,3,1,29,20
130888,30373-B-3,,CAN,Canada,34,410952,Lyris,Robinson,21,1,25:23,16,5,6,83.3,1,5,20,3,3,100,5,4,1,1,2,0,0,0,3,3,19,19
130888,30373-B-3,,CAN,Canada,34,271788,Mateo,Vigneault,22,0,14:38,1,0,1,0,0,2,0,1,2,50,3,1,2,1,0,0,0,1,0,1,0,0
130888,30373-B-3,,CAN,Canada,34,415963,Emmanuel,Oko-Oboh,24,0,9:52,6,2,2,100,0,0,0,2,6,33.3,3,2,1,0,0,0,0,0,2,3,-5,5
130888,30373-B-3,,DOM,Dominican Republic,51,416914,Antonio,Pemberton,0,1,19:11,9,2,5,40,1,3,33.3,2,3,66.7,0,0,0,0,2,0,0,1,3,3,-25,4
130888,30373-B-3,,DOM,Dominican Republic,51,416768,Brayan,Santana,3,0,13:23,11,4,8,50,1,1,100,0,0,0,2,2,0,0,2,0,0,1,0,1,5,10
130888,30373-B-3,,DOM,Dominican Republic,51,416898,Brayan,Camacho,4,0,9:27,0,0,0,0,0,2,0,0,0,0,2,2,0,1,1,0,0,3,0,0,-5,-1
130888,30373-B-3,,DOM,Dominican Republic,51,416771,Jack,Liz,5,0,13:9,5,2,4,50,0,2,0,1,2,50,0,0,0,1,0,0,0,0,2,2,-10,1
130888,30373-B-3,,DOM,Dominican Republic,51,416767,Angel,Parreño,7,0,17:52,8,2,9,22.2,0,3,0,4,4,100,4,2,2,2,2,0,0,2,2,1,3,4
130888,30373-B-3,,DOM,Dominican Republic,51,416899,Derek,Gomez,8,1,22:47,5,1,3,33.3,1,2,50,0,0,0,3,3,0,0,0,1,0,0,2,0,-7,6
130888,30373-B-3,,DOM,Dominican Republic,51,390926,Marlon,Martinez,10,1,29:50,11,2,4,50,0,2,0,7,7,100,8,8,0,5,3,0,0,2,2,4,-20,21
130888,30373-B-3,,DOM,Dominican Republic,51,384379,Luis,Valdez,12,0,16:55,12,3,5,60,2,2,100,0,0,0,4,1,3,0,1,1,0,0,2,1,1,16
130888,30373-B-3,,DOM,Dominican Republic,51,416805,Rayner,Montero,24,0,17:7,13,4,7,57.1,0,0,0,5,6,83.3,6,0,6,1,0,1,0,2,5,3,-7,15
130888,30373-B-3,,DOM,Dominican Republic,51,416806,Roderi,Romero,25,1,13:25,2,1,2,50,0,0,0,0,0,0,3,2,1,1,0,0,0,1,4,0,-12,4
130888,30373-B-3,,DOM,Dominican Republic,51,416769,Enmanuel,Valera,27,1,22:9,3,1,7,14.3,0,1,0,1,2,50,2,2,0,0,0,2,0,2,3,2,-22,-3
130888,30373-B-3,,DOM,Dominican Republic,51,392145,Diego,Fernandez ,45,0,4:45,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,3,0,-6,-1
130886,30373-B-4,,PUR,Puerto Rico,125,416822,Andrew,Rosario,0,0,14:18,4,0,0,0,1,5,20,1,2,50,0,0,0,1,0,0,0,1,0,1,2,-1
130886,30373-B-4,,PUR,Puerto Rico,125,319576,Gustavo,Roca,1,0,16:58,2,1,4,25,0,0,0,0,0,0,2,2,0,0,0,0,0,3,0,1,-6,-2
130886,30373-B-4,,PUR,Puerto Rico,125,416819,Derek,Pagan,2,0,4:25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,-3,1
130886,30373-B-4,,PUR,Puerto Rico,125,319586,Myles,Fuentes,3,1,31:37,21,7,10,70,2,3,66.7,1,6,16.7,6,4,2,8,1,0,0,3,2,6,14,24
130886,30373-B-4,,PUR,Puerto Rico,125,343088,Davey,Candelaria,10,0,2:30,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
130886,30373-B-4,,PUR,Puerto Rico,125,416820,Jesus,Pizarro,11,0,3:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130886,30373-B-4,,PUR,Puerto Rico,125,416823,Derick,Salaberrios,12,0,20:56,7,1,3,33.3,1,2,50,2,2,100,4,2,2,0,4,1,0,2,3,1,2,11
130886,30373-B-4,,PUR,Puerto Rico,125,417164,Jomar,Bernard,13,1,20:14,4,2,5,40,0,3,0,0,0,0,3,2,1,2,1,0,0,1,4,2,5,3
130886,30373-B-4,,PUR,Puerto Rico,125,343131,James,Rivera,14,1,11:3,2,1,4,25,0,0,0,0,1,0,8,6,2,0,0,1,0,4,5,1,4,3
130886,30373-B-4,,PUR,Puerto Rico,125,416814,Lenuel,Narvaez,15,1,22:0,10,5,5,100,0,0,0,0,0,0,4,3,1,0,0,1,0,1,0,0,-14,14
130886,30373-B-4,,PUR,Puerto Rico,125,384042,Darell,Rodriguez,20,0,16:54,6,3,4,75,0,0,0,0,0,0,4,2,2,0,1,1,0,0,0,1,5,11
130886,30373-B-4,,PUR,Puerto Rico,125,319575,Felipe,Quinones,21,1,35:52,20,3,9,33.3,1,3,33.3,11,16,68.8,5,3,2,5,3,2,0,3,2,8,9,19
130886,30373-B-4,,VEN,Venezuela,158,378579,Deiker,Torres,2,1,25:40,6,1,2,50,1,1,100,1,1,100,5,3,2,4,3,0,0,3,1,1,-11,14
130886,30373-B-4,,VEN,Venezuela,158,409363,Richard,Segovia,4,0,19:27,14,5,9,55.6,1,3,33.3,1,1,100,3,1,2,4,0,0,0,2,0,1,14,13
130886,30373-B-4,,VEN,Venezuela,158,378547,Bryan,Gomez,5,1,19:43,4,2,4,50,0,0,0,0,0,0,6,3,3,4,3,0,0,0,5,1,12,15
130886,30373-B-4,,VEN,Venezuela,158,390925,Jose,Lara,7,1,12:43,2,1,8,12.5,0,2,0,0,2,0,2,1,1,0,1,0,0,1,1,1,5,-7
130886,30373-B-4,,VEN,Venezuela,158,409360,Juan,Perdomo,9,0,27:17,13,4,6,66.7,1,4,25,2,2,100,6,3,3,0,1,1,0,1,3,1,-9,15
130886,30373-B-4,,VEN,Venezuela,158,378577,Kevin,Gutierrez,14,1,27:21,5,1,8,12.5,0,3,0,3,8,37.5,4,3,1,1,0,2,0,3,3,5,-8,-6
130886,30373-B-4,,VEN,Venezuela,158,378576,Williams,Anillo,18,1,27:36,11,2,4,50,2,6,33.3,1,4,25,1,0,1,1,2,0,0,1,1,4,-17,5
130886,30373-B-4,,VEN,Venezuela,158,409398,Isaac,Montero,20,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130886,30373-B-4,,VEN,Venezuela,158,416968,Yeferson,Sanchez,21,0,9:7,2,1,4,25,0,0,0,0,0,0,4,1,3,0,0,0,0,2,3,0,0,1
130886,30373-B-4,,VEN,Venezuela,158,409358,Samuel,Niño,23,0,22:49,15,5,8,62.5,0,0,0,5,6,83.3,8,3,5,2,0,0,0,3,3,4,-7,18
130886,30373-B-4,,VEN,Venezuela,158,356334,Diego,Soto,26,0,6:20,2,1,2,50,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,7,2
130886,30373-B-4,,VEN,Venezuela,158,416954,Leonardo,Benitez,30,0,1:57,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-6,0
130880,30373-A-4,,ARG,Argentina,14,387025,Lautaro,Basualdo,1,0,17:24,0,0,0,0,0,0,0,0,0,0,9,9,0,0,1,0,0,2,1,0,1,8
130880,30373-A-4,,ARG,Argentina,14,408871,Manuel,Hernandez,4,1,27:10,5,1,8,12.5,1,5,20,0,0,0,3,2,1,2,3,0,0,2,3,2,-1,0
130880,30373-A-4,,ARG,Argentina,14,408872,Bautista,Gobetti,6,1,19:20,2,1,1,100,0,2,0,0,0,0,2,2,0,3,0,2,0,0,3,2,1,7
130880,30373-A-4,,ARG,Argentina,14,409021,Elias,Torrens,7,0,7:10,4,2,3,66.7,0,0,0,0,1,0,2,2,0,0,0,2,0,0,4,1,-1,6
130880,30373-A-4,,ARG,Argentina,14,408870,Gonzalo,Aman,8,0,16:37,6,0,2,0,2,3,66.7,0,0,0,3,3,0,4,0,0,0,0,1,0,18,10
130880,30373-A-4,,ARG,Argentina,14,409023,Joaquin,Celiz,9,1,24:53,16,5,7,71.4,2,3,66.7,0,0,0,3,2,1,5,0,1,0,3,1,2,-15,19
130880,30373-A-4,,ARG,Argentina,14,408857,Joaquin,Caumo,10,0,17:53,12,1,3,33.3,2,7,28.6,4,5,80,2,1,1,3,0,0,0,2,1,3,-7,7
130880,30373-A-4,,ARG,Argentina,14,398746,Roman,Moravansky,11,0,17:30,8,4,4,100,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,1,6,10
130880,30373-A-4,,ARG,Argentina,14,408860,Mateo,Fessia,12,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
