IdPartido,Fecha,Equipo_local,Equipo_visitante,Local,Equipo,personId,firstName,lastName,Dorsal,Periodo,Tipo,Resultado,Zona,x,y
125521,10/12/2025,URU,ARG,False,ARG,355917,Facundo,Cornalis,5,2,TIRO3,FALLADO,,43,135
125521,10/12/2025,URU,ARG,False,ARG,408860,Mateo,Fessia,12,2,TIRO1,CONVERTIDO,,0,0
125521,10/12/2025,URU,ARG,False,ARG,408860,Mateo,Fessia,12,2,TIRO1,CONVERTIDO,,0,0
125521,10/12/2025,URU,ARG,True,URU,375744,Manuel,Pastrana,4,2,TIRO3,FALLADO,,51,139
125521,10/12/2025,URU,ARG,False,ARG,408871,Manuel,Hernandez,4,2,TIRO2,FALLADO,,138,32
125521,10/12/2025,URU,ARG,True,URU,407647,Gabriel,Fata,19,2,TIRO2,CONVERTIDO,,144,42
125521,10/12/2025,URU,ARG,False,ARG,362126,Benjamin,Pettovello,2,2,TIRO2,CONVERTIDO,,133,32
125521,10/12/2025,URU,ARG,False,ARG,362126,Benjamin,Pettovello,2,2,TIRO1,CONVERTIDO,,0,0
125521,10/12/2025,URU,ARG,True,URU,375744,Manuel,Pastrana,4,2,TIRO2,FALLADO,,148,33
125521,10/12/2025,URU,ARG,False,ARG,408870,Gonzalo,Aman,8,2,TIRO3,FALLADO,,58,154
125521,10/12/2025,URU,ARG,True,URU,407638,Juan,Guzzetti,29,2,TIRO2,FALLADO,,126,24
125521,10/12/2025,URU,ARG,False,ARG,408870,Gonzalo,Aman,8,2,TIRO2,CONVERTIDO,,175,78
125521,10/12/2025,URU,ARG,True,URU,407647,Gabriel,Fata,19,2,TIRO3,FALLADO,,227,132
125521,10/12/2025,URU,ARG,False,ARG,409151,Santiago,Pettinaroli,14,3,TIRO2,FALLADO,,165,36
125521,10/12/2025,URU,ARG,False,ARG,409151,Santiago,Pettinaroli,14,3,TIRO3,FALLADO,,258,84
125521,10/12/2025,URU,ARG,True,URU,407501,Facundo,Izuibejeres,5,3,TIRO3,FALLADO,,270,41
125521,10/12/2025,URU,ARG,True,URU,407501,Facundo,Izuibejeres,5,3,TIRO2,FALLADO,,145,44
125521,10/12/2025,URU,ARG,True,URU,407401,Lucas,Orozco,22,3,TIRO2,FALLADO,,160,39
125521,10/12/2025,URU,ARG,False,ARG,408870,Gonzalo,Aman,8,3,TIRO3,FALLADO,,118,168
